Данные по сигналу  Температура нефти ИЛ №1 (град. С):,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
Дата: с 21.12.2017 по 25.12.2018 23:59:59,,,,,,
Время,Значение,Качество,,,,
2018-04-10 05:59:59.999000,14.640708923339844,Хорошее,,,,
2018-04-10 06:59:59.999000,14.634559631347656,Хорошее,,,,
2018-04-10 07:59:59.999000,14.634559631347656,Хорошее,,,,
2018-04-10 08:59:59.999000,14.407020568847656,Хорошее,,,,
2018-04-10 09:59:59.999000,14.382423400878906,Хорошее,,,,
2018-04-10 10:59:59.999000,14.333229064941406,Хорошее,,,,
2018-04-10 11:59:59.999000,14.560768127441406,Хорошее,,,,
2018-04-10 12:59:59.999000,14.560768127441406,Хорошее,,,,
2018-04-10 13:59:59.999000,14.486968994140625,Хорошее,,,,
2018-04-10 14:59:59.999000,16.405677795410156,Хорошее,,,,
2018-04-10 15:59:59.999000,17.75861358642578,Хорошее,,,,
2018-04-10 16:59:59.999000,18.42278289794922,Хорошее,,,,
2018-04-10 17:59:59.999000,18.324386596679688,Хорошее,,,,
2018-04-10 18:59:59.999000,17.752464294433594,Хорошее,,,,
2018-04-10 19:59:59.999000,16.57171630859375,Хорошее,,,,
2018-04-10 20:59:59.999000,15.593917846679688,Хорошее,,,,
2018-04-10 21:59:59.999000,14.868247985839844,Хорошее,,,,
2018-04-10 22:59:59.999000,14.142585754394531,Хорошее,,,,
2018-04-10 23:59:59.999000,13.435367584228516,Хорошее,,,,
2018-04-11 00:59:59.999000,12.758899688720703,Хорошее,,,,
2018-04-11 01:59:59.999000,12.107032775878906,Хорошее,,,,
2018-04-11 02:59:59.999000,11.307571411132812,Хорошее,,,,
2018-04-11 03:59:59.999000,10.82174301147461,Хорошее,,,,
2018-04-11 04:59:59.999000,11.196876525878906,Хорошее,,,,
2018-04-11 05:59:59.999000,10.987785339355469,Хорошее,,,,
2018-04-11 06:59:59.999000,10.803295135498047,Хорошее,,,,
2018-04-11 07:59:59.999000,10.299018859863281,Хорошее,,,,
2018-04-11 08:59:59.999000,10.299018859863281,Хорошее,,,,
2018-04-11 09:59:59.999000,10.385112762451172,Хорошее,,,,
2018-04-11 10:59:59.999000,10.667999267578125,Хорошее,,,,
2018-04-11 11:59:59.999000,11.270671844482422,Хорошее,,,,
2018-04-11 12:59:59.999000,11.744197845458984,Хорошее,,,,
2018-04-11 13:59:59.999000,11.93484115600586,Хорошее,,,,
2018-04-11 14:59:59.999000,12.094734191894531,Хорошее,,,,
2018-04-11 15:59:59.999000,12.543663024902344,Хорошее,,,,
2018-04-11 16:59:59.999000,12.691253662109375,Хорошее,,,,
2018-04-11 17:59:59.999000,12.371471405029297,Хорошее,,,,
2018-04-11 18:59:59.999000,11.62735366821289,Хорошее,,,,
2018-04-11 19:59:59.999000,10.82174301147461,Хорошее,,,,
2018-04-11 20:59:59.999000,10.59420394897461,Хорошее,,,,
2018-04-11 21:59:59.999000,10.299018859863281,Хорошее,,,,
2018-04-11 22:59:59.999000,9.942337036132812,Хорошее,,,,
2018-04-11 23:59:59.999000,9.634849548339844,Хорошее,,,,
2018-04-12 00:59:59.999000,8.884586334228516,Хорошее,,,,
2018-04-12 01:59:59.999000,8.589401245117188,Хорошее,,,,
2018-04-12 02:59:59.999000,8.435657501220703,Хорошее,,,,
2018-04-12 03:59:59.999000,8.564800262451172,Хорошее,,,,
2018-04-12 04:59:59.999000,8.589401245117188,Хорошее,,,,
2018-04-12 05:59:59.999000,8.589401245117188,Хорошее,,,,
2018-04-12 06:59:59.999000,8.52175521850586,Хорошее,,,,
2018-04-12 07:59:59.999000,8.884586334228516,Хорошее,,,,
2018-04-12 08:59:59.999000,9.038330078125,Хорошее,,,,
2018-04-12 09:59:59.999000,9.333515167236328,Хорошее,,,,
2018-04-12 10:59:59.999000,9.856239318847656,Хорошее,,,,
2018-04-12 11:59:59.999000,10.151424407958984,Хорошее,,,,
2018-04-12 12:59:59.999000,10.754096984863281,Хорошее,,,,
2018-04-12 13:59:59.999000,11.424415588378906,Хорошее,,,,
2018-04-12 14:59:59.999000,11.799545288085938,Хорошее,,,,
2018-04-12 15:59:59.999000,12.30997085571289,Хорошее,,,,
2018-04-12 16:59:59.999000,12.61745834350586,Хорошее,,,,
2018-04-12 17:59:59.999000,12.611309051513672,Хорошее,,,,
2018-04-12 18:59:59.999000,12.088584899902344,Хорошее,,,,
2018-04-12 19:59:59.999000,11.572006225585938,Хорошее,,,,
2018-04-12 20:59:59.999000,11.282970428466797,Хорошее,,,,
2018-04-12 21:59:59.999000,11.129230499267578,Хорошее,,,,
2018-04-12 22:59:59.999000,10.975486755371094,Хорошее,,,,
2018-04-12 23:59:59.999000,10.901691436767578,Хорошее,,,,
2018-04-13 00:59:59.999000,10.59420394897461,Хорошее,,,,
2018-04-13 01:59:59.999000,10.305168151855469,Хорошее,,,,
2018-04-13 02:59:59.999000,10.151424407958984,Хорошее,,,,
2018-04-13 03:59:59.999000,10.065330505371094,Хорошее,,,,
2018-04-13 04:59:59.999000,9.917736053466797,Хорошее,,,,
2018-04-13 05:59:59.999000,9.757843017578125,Хорошее,,,,
2018-04-13 06:59:59.999000,9.628700256347656,Хорошее,,,,
2018-04-13 07:59:59.999000,9.850090026855469,Хорошее,,,,
2018-04-13 08:59:59.999000,10.895538330078125,Хорошее,,,,
2018-04-13 09:59:59.999000,12.014785766601562,Хорошее,,,,
2018-04-13 10:59:59.999000,13.060237884521484,Хорошее,,,,
2018-04-13 11:59:59.999000,14.185630798339844,Хорошее,,,,
2018-04-13 12:59:59.999000,15.151138305664062,Хорошее,,,,
2018-04-13 13:59:59.999000,14.991241455078125,Хорошее,,,,
2018-04-13 14:59:59.999000,14.696060180664062,Хорошее,,,,
2018-04-13 15:59:59.999000,13.004890441894531,Хорошее,,,,
2018-04-13 16:59:59.999000,13.404621124267578,Хорошее,,,,
2018-04-13 17:59:59.999000,13.361572265625,Хорошее,,,,
2018-04-13 18:59:59.999000,13.207828521728516,Хорошее,,,,
2018-04-13 19:59:59.999000,12.722003936767578,Хорошее,,,,
2018-04-13 20:59:59.999000,12.014785766601562,Хорошее,,,,
2018-04-13 21:59:59.999000,11.104629516601562,Хорошее,,,,
2018-04-13 22:59:59.999000,10.735649108886719,Хорошее,,,,
2018-04-13 23:59:59.999000,10.563457489013672,Хорошее,,,,
2018-04-14 00:59:59.999000,10.526557922363281,Хорошее,,,,
2018-04-14 01:59:59.999000,10.083778381347656,Хорошее,,,,
2018-04-14 02:59:59.999000,9.936187744140625,Хорошее,,,,
2018-04-14 03:59:59.999000,9.923885345458984,Хорошее,,,,
2018-04-14 04:59:59.999000,9.850090026855469,Хорошее,,,,
2018-04-14 05:59:59.999000,9.923885345458984,Хорошее,,,,
2018-04-14 06:59:59.999000,10.212921142578125,Хорошее,,,,
2018-04-14 07:59:59.999000,10.913990020751953,Хорошее,,,,
2018-04-14 08:59:59.999000,12.051685333251953,Хорошее,,,,
2018-04-14 09:59:59.999000,13.060237884521484,Хорошее,,,,
2018-04-14 10:59:59.999000,14.333229064941406,Хорошее,,,,
2018-04-14 11:59:59.999000,15.538566589355469,Хорошее,,,,
2018-04-14 12:59:59.999000,16.41797637939453,Хорошее,,,,
2018-04-14 13:59:59.999000,16.2703857421875,Хорошее,,,,
2018-04-14 14:59:59.999000,15.962898254394531,Хорошее,,,,
2018-04-14 15:59:59.999000,16.276535034179688,Хорошее,,,,
2018-04-14 16:59:59.999000,16.565567016601562,Хорошее,,,,
2018-04-14 17:59:59.999000,16.11663818359375,Хорошее,,,,
2018-04-14 18:59:59.999000,15.667709350585938,Хорошее,,,,
2018-04-14 19:59:59.999000,14.991241455078125,Хорошее,,,,
2018-04-14 20:59:59.999000,14.031890869140625,Хорошее,,,,
2018-04-14 21:59:59.999000,13.140182495117188,Хорошее,,,,
2018-04-14 22:59:59.999000,12.469863891601562,Хорошее,,,,
2018-04-14 23:59:59.999000,12.30997085571289,Хорошее,,,,
2018-04-15 00:59:59.999000,12.16238021850586,Хорошее,,,,
2018-04-15 01:59:59.999000,12.094734191894531,Хорошее,,,,
2018-04-15 02:59:59.999000,11.904090881347656,Хорошее,,,,
2018-04-15 03:59:59.999000,11.787246704101562,Хорошее,,,,
2018-04-15 04:59:59.999000,12.027084350585938,Хорошее,,,,
2018-04-15 05:59:59.999000,11.940990447998047,Хорошее,,,,
2018-04-15 06:59:59.999000,11.861045837402344,Хорошее,,,,
2018-04-15 07:59:59.999000,12.383769989013672,Хорошее,,,,
2018-04-15 08:59:59.999000,13.355422973632812,Хорошее,,,,
2018-04-15 09:59:59.999000,13.884296417236328,Хорошее,,,,
2018-04-15 10:59:59.999000,15.692314147949219,Хорошее,,,,
2018-04-15 11:59:59.999000,16.16584014892578,Хорошее,,,,
2018-04-15 12:59:59.999000,17.069847106933594,Хорошее,,,,
2018-04-15 13:59:59.999000,17.826255798339844,Хорошее,,,,
2018-04-15 14:59:59.999000,17.78936004638672,Хорошее,,,,
2018-04-15 15:59:59.999000,17.678665161132812,Хорошее,,,,
2018-04-15 16:59:59.999000,16.866905212402344,Хорошее,,,,
2018-04-15 17:59:59.999000,16.19658660888672,Хорошее,,,,
2018-04-15 18:59:59.999000,15.237236022949219,Хорошее,,,,
2018-04-15 19:59:59.999000,14.290176391601562,Хорошее,,,,
2018-04-15 20:59:59.999000,13.724403381347656,Хорошее,,,,
2018-04-15 21:59:59.999000,13.656757354736328,Хорошее,,,,
2018-04-15 22:59:59.999000,13.50301742553711,Хорошее,,,,
2018-04-15 23:59:59.999000,13.61370849609375,Хорошее,,,,
2018-04-16 00:59:59.999000,13.509166717529297,Хорошее,,,,
2018-04-16 01:59:59.999000,13.435367584228516,Хорошее,,,,
2018-04-16 02:59:59.999000,13.50301742553711,Хорошее,,,,
2018-04-16 03:59:59.999000,13.355422973632812,Хорошее,,,,
2018-04-16 04:59:59.999000,13.207828521728516,Хорошее,,,,
2018-04-16 05:59:59.999000,12.906494140625,Хорошее,,,,
2018-04-16 06:59:59.999000,13.054088592529297,Хорошее,,,,
2018-04-16 07:59:59.999000,13.293926239013672,Хорошее,,,,
2018-04-16 08:59:59.999000,13.441516876220703,Хорошее,,,,
2018-04-16 09:59:59.999000,14.776008605957031,Хорошее,,,,
2018-04-16 10:59:59.999000,15.8153076171875,Хорошее,,,,
2018-04-16 11:59:59.999000,17.12519073486328,Хорошее,,,,
2018-04-16 12:59:59.999000,18.72411346435547,Хорошее,,,,
2018-04-16 13:59:59.999000,19.222244262695312,Хорошее,,,,
2018-04-16 14:59:59.999000,19.394432067871094,Хорошее,,,,
2018-04-16 15:59:59.999000,0,Хорошее,,,,
2018-04-16 16:59:59.999000,19.320640563964844,Хорошее,,,,
2018-04-16 17:59:59.999000,18.87171173095703,Хорошее,,,,
2018-04-16 18:59:59.999000,18.201393127441406,Хорошее,,,,
2018-04-16 19:59:59.999000,17.43267822265625,Хорошее,,,,
2018-04-16 20:59:59.999000,16.87305450439453,Хорошее,,,,
2018-04-16 21:59:59.999000,16.34417724609375,Хорошее,,,,
2018-04-16 22:59:59.999000,15.680007934570312,Хорошее,,,,
2018-04-16 23:59:59.999000,15.077339172363281,Хорошее,,,,
2018-04-17 00:59:59.999000,14.554618835449219,Хорошее,,,,
2018-04-17 01:59:59.999000,14.025741577148438,Хорошее,,,,
2018-04-17 02:59:59.999000,13.478416442871094,Хорошее,,,,
2018-04-17 03:59:59.999000,13.060237884521484,Хорошее,,,,
2018-04-17 04:59:59.999000,12.832698822021484,Хорошее,,,,
2018-04-17 05:59:59.999000,12.918792724609375,Хорошее,,,,
2018-04-17 06:59:59.999000,13.060237884521484,Хорошее,,,,
2018-04-17 07:59:59.999000,13.281627655029297,Хорошее,,,,
2018-04-17 08:59:59.999000,13.515316009521484,Хорошее,,,,
2018-04-17 09:59:59.999000,13.724403381347656,Хорошее,,,,
2018-04-17 10:59:59.999000,14.167182922363281,Хорошее,,,,
2018-04-17 11:59:59.999000,14.659156799316406,Хорошее,,,,
2018-04-17 12:59:59.999000,14.935897827148438,Хорошее,,,,
2018-04-17 13:59:59.999000,15.5877685546875,Хорошее,,,,
2018-04-17 14:59:59.999000,16.19043731689453,Хорошее,,,,
2018-04-17 15:59:59.999000,16.44257354736328,Хорошее,,,,
2018-04-17 16:59:59.999000,16.41797637939453,Хорошее,,,,
2018-04-17 17:59:59.999000,16.264236450195312,Хорошее,,,,
2018-04-17 18:59:59.999000,15.901397705078125,Хорошее,,,,
2018-04-17 19:59:59.999000,15.378677368164062,Хорошее,,,,
2018-04-17 20:59:59.999000,14.923599243164062,Хорошее,,,,
2018-04-17 21:59:59.999000,14.696060180664062,Хорошее,,,,
2018-04-17 22:59:59.999000,14.683761596679688,Хорошее,,,,
2018-04-17 23:59:59.999000,14.351676940917969,Хорошее,,,,
2018-04-18 00:59:59.999000,13.988842010498047,Хорошее,,,,
2018-04-18 01:59:59.999000,13.355422973632812,Хорошее,,,,
2018-04-18 02:59:59.999000,12.826549530029297,Хорошее,,,,
2018-04-18 03:59:59.999000,12.801948547363281,Хорошее,,,,
2018-04-18 04:59:59.999000,12.758899688720703,Хорошее,,,,
2018-04-18 05:59:59.999000,12.303821563720703,Хорошее,,,,
2018-04-18 06:59:59.999000,11.781097412109375,Хорошее,,,,
2018-04-18 07:59:59.999000,11.510509490966797,Хорошее,,,,
2018-04-18 08:59:59.999000,12.974140167236328,Хорошее,,,,
2018-04-18 09:59:59.999000,14.431617736816406,Хорошее,,,,
2018-04-18 10:59:59.999000,15.43402099609375,Хорошее,,,,
2018-04-18 11:59:59.999000,16.11663818359375,Хорошее,,,,
2018-04-18 12:59:59.999000,16.57171630859375,Хорошее,,,,
2018-04-18 13:59:59.999000,14.47467041015625,Хорошее,,,,
2018-04-18 14:59:59.999000,14.47467041015625,Хорошее,,,,
2018-04-18 15:59:59.999000,14.47467041015625,Хорошее,,,,
2018-04-18 16:59:59.999000,14.47467041015625,Хорошее,,,,
2018-04-18 17:59:59.999000,14.47467041015625,Хорошее,,,,
2018-04-18 18:59:59.999000,14.47467041015625,Хорошее,,,,
2018-04-18 19:59:59.999000,14.47467041015625,Хорошее,,,,
2018-04-18 20:59:59.999000,14.47467041015625,Хорошее,,,,
2018-04-18 21:59:59.999000,14.47467041015625,Хорошее,,,,
2018-04-18 22:59:59.999000,14.480819702148438,Хорошее,,,,
2018-04-18 23:59:59.999000,14.480819702148438,Хорошее,,,,
2018-04-19 00:59:59.999000,14.480819702148438,Хорошее,,,,
2018-04-19 01:59:59.999000,14.486968994140625,Хорошее,,,,
2018-04-19 02:59:59.999000,14.480819702148438,Хорошее,,,,
2018-04-19 03:59:59.999000,14.47467041015625,Хорошее,,,,
2018-04-19 04:59:59.999000,14.47467041015625,Хорошее,,,,
2018-04-19 05:59:59.999000,14.462371826171875,Хорошее,,,,
2018-04-19 06:59:59.999000,14.468521118164062,Хорошее,,,,
2018-04-19 07:59:59.999000,14.47467041015625,Хорошее,,,,
2018-04-19 08:59:59.999000,14.47467041015625,Хорошее,,,,
2018-04-19 09:59:59.999000,14.47467041015625,Хорошее,,,,
2018-04-19 10:59:59.999000,14.47467041015625,Хорошее,,,,
2018-04-19 11:59:59.999000,14.3209228515625,Хорошее,,,,
2018-04-19 12:59:59.999000,14.3209228515625,Хорошее,,,,
2018-04-19 13:59:59.999000,14.314773559570312,Хорошее,,,,
2018-04-19 14:59:59.999000,14.3209228515625,Хорошее,,,,
2018-04-19 15:59:59.999000,14.314773559570312,Хорошее,,,,
2018-04-19 16:59:59.999000,14.3209228515625,Хорошее,,,,
2018-04-19 17:59:59.999000,14.468521118164062,Хорошее,,,,
2018-04-19 18:59:59.999000,14.394721984863281,Хорошее,,,,
2018-04-19 19:59:59.999000,14.3209228515625,Хорошее,,,,
2018-04-19 20:59:59.999000,14.3209228515625,Хорошее,,,,
2018-04-19 21:59:59.999000,14.24713134765625,Хорошее,,,,
2018-04-19 22:59:59.999000,14.24713134765625,Хорошее,,,,
2018-04-19 23:59:59.999000,14.24713134765625,Хорошее,,,,
2018-04-20 00:59:59.999000,14.24713134765625,Хорошее,,,,
2018-04-20 01:59:59.999000,14.24713134765625,Хорошее,,,,
2018-04-20 02:59:59.999000,14.24713134765625,Хорошее,,,,
2018-04-20 03:59:59.999000,14.044189453125,Хорошее,,,,
2018-04-20 04:59:59.999000,13.87814712524414,Хорошее,,,,
2018-04-20 05:59:59.999000,13.871997833251953,Хорошее,,,,
2018-04-20 06:59:59.999000,14.013442993164062,Хорошее,,,,
2018-04-20 07:59:59.999000,13.994991302490234,Хорошее,,,,
2018-04-20 08:59:59.999000,14.007293701171875,Хорошее,,,,
2018-04-20 09:59:59.999000,13.994991302490234,Хорошее,,,,
2018-04-20 10:59:59.999000,14.01959228515625,Хорошее,,,,
2018-04-20 11:59:59.999000,14.01959228515625,Хорошее,,,,
2018-04-20 12:59:59.999000,12.605159759521484,Хорошее,,,,
2018-04-20 13:59:59.999000,12.531360626220703,Хорошее,,,,
2018-04-20 14:59:59.999000,12.980289459228516,Хорошее,,,,
2018-04-20 15:59:59.999000,14.960494995117188,Хорошее,,,,
2018-04-20 16:59:59.999000,15.882949829101562,Хорошее,,,,
2018-04-20 17:59:59.999000,15.88909912109375,Хорошее,,,,
2018-04-20 18:59:59.999000,15.3602294921875,Хорошее,,,,
2018-04-20 19:59:59.999000,14.6776123046875,Хорошее,,,,
2018-04-20 20:59:59.999000,13.79205322265625,Хорошее,,,,
2018-04-20 21:59:59.999000,13.054088592529297,Хорошее,,,,
2018-04-20 22:59:59.999000,12.230026245117188,Хорошее,,,,
2018-04-20 23:59:59.999000,11.405967712402344,Хорошее,,,,
2018-04-21 00:59:59.999000,10.698749542236328,Хорошее,,,,
2018-04-21 01:59:59.999000,10.532707214355469,Хорошее,,,,
2018-04-21 02:59:59.999000,10.526557922363281,Хорошее,,,,
2018-04-21 03:59:59.999000,10.581905364990234,Хорошее,,,,
2018-04-21 04:59:59.999000,10.526557922363281,Хорошее,,,,
2018-04-21 05:59:59.999000,10.526557922363281,Хорошее,,,,
2018-04-21 06:59:59.999000,10.581905364990234,Хорошее,,,,
2018-04-21 07:59:59.999000,11.781097412109375,Хорошее,,,,
2018-04-21 08:59:59.999000,13.496864318847656,Хорошее,,,,
2018-04-21 09:59:59.999000,15.028144836425781,Хорошее,,,,
2018-04-21 10:59:59.999000,16.786956787109375,Хорошее,,,,
2018-04-21 11:59:59.999000,18.348983764648438,Хорошее,,,,
2018-04-21 12:59:59.999000,19.394432067871094,Хорошее,,,,
2018-04-21 13:59:59.999000,19.566627502441406,Хорошее,,,,
2018-04-21 14:59:59.999000,19.60967254638672,Хорошее,,,,
2018-04-21 15:59:59.999000,19.62812042236328,Хорошее,,,,
2018-04-21 16:59:59.999000,19.76342010498047,Хорошее,,,,
2018-04-21 17:59:59.999000,18.79791259765625,Хорошее,,,,
2018-04-21 18:59:59.999000,18.133743286132812,Хорошее,,,,
2018-04-21 19:59:59.999000,16.971450805664062,Хорошее,,,,
2018-04-21 20:59:59.999000,16.2703857421875,Хорошее,,,,
2018-04-21 21:59:59.999000,15.421722412109375,Хорошее,,,,
2018-04-21 22:59:59.999000,14.554618835449219,Хорошее,,,,
2018-04-21 23:59:59.999000,13.496864318847656,Хорошее,,,,
2018-04-22 00:59:59.999000,12.599010467529297,Хорошее,,,,
2018-04-22 01:59:59.999000,11.85489273071289,Хорошее,,,,
2018-04-22 02:59:59.999000,11.559707641601562,Хорошее,,,,
2018-04-22 03:59:59.999000,11.405967712402344,Хорошее,,,,
2018-04-22 04:59:59.999000,11.258373260498047,Хорошее,,,,
2018-04-22 05:59:59.999000,10.975486755371094,Хорошее,,,,
2018-04-22 06:59:59.999000,11.184577941894531,Хорошее,,,,
2018-04-22 07:59:59.999000,12.242324829101562,Хорошее,,,,
2018-04-22 08:59:59.999000,13.355422973632812,Хорошее,,,,
2018-04-22 09:59:59.999000,13.355422973632812,Хорошее,,,,
2018-04-22 10:59:59.999000,13.964244842529297,Хорошее,,,,
2018-04-22 11:59:59.999000,14.530014038085938,Хорошее,,,,
2018-04-22 12:59:59.999000,14.634559631347656,Хорошее,,,,
2018-04-22 13:59:59.999000,14.622261047363281,Хорошее,,,,
2018-04-22 14:59:59.999000,13.951942443847656,Хорошее,,,,
2018-04-22 15:59:59.999000,13.871997833251953,Хорошее,,,,
2018-04-22 16:59:59.999000,14.0933837890625,Хорошее,,,,
2018-04-22 17:59:59.999000,13.847400665283203,Хорошее,,,,
2018-04-22 18:59:59.999000,12.94339370727539,Хорошее,,,,
2018-04-22 19:59:59.999000,12.230026245117188,Плохое,,,,
2018-04-22 20:59:59.999000,11.412117004394531,Хорошее,,,,
2018-04-22 21:59:59.999000,11.405967712402344,Хорошее,,,,
2018-04-22 22:59:59.999000,11.47976303100586,Хорошее,,,,
2018-04-22 23:59:59.999000,11.412117004394531,Хорошее,,,,
2018-04-23 00:59:59.999000,11.301422119140625,Хорошее,,,,
2018-04-23 01:59:59.999000,11.184577941894531,Хорошее,,,,
2018-04-23 02:59:59.999000,11.036983489990234,Хорошее,,,,
2018-04-23 03:59:59.999000,11.190727233886719,Хорошее,,,,
2018-04-23 04:59:59.999000,11.104629516601562,Хорошее,,,,
2018-04-23 05:59:59.999000,10.963188171386719,Хорошее,,,,
2018-04-23 06:59:59.999000,10.803295135498047,Хорошее,,,,
2018-04-23 07:59:59.999000,12.168529510498047,Хорошее,,,,
2018-04-23 08:59:59.999000,12.832698822021484,Хорошее,,,,
2018-04-23 09:59:59.999000,13.281627655029297,Хорошее,,,,
2018-04-23 10:59:59.999000,14.099540710449219,Хорошее,,,,
2018-04-23 11:59:59.999000,15.144989013671875,Хорошее,,,,
2018-04-23 12:59:59.999000,15.962898254394531,Хорошее,,,,
2018-04-23 13:59:59.999000,15.366378784179688,Хорошее,,,,
2018-04-23 14:59:59.999000,14.659156799316406,Хорошее,,,,
2018-04-23 15:59:59.999000,15.224929809570312,Хорошее,,,,
2018-04-23 16:59:59.999000,15.267982482910156,Хорошее,,,,
2018-04-23 17:59:59.999000,15.040443420410156,Хорошее,,,,
2018-04-23 18:59:59.999000,13.951942443847656,Хорошее,,,,
2018-04-23 19:59:59.999000,13.054088592529297,Хорошее,,,,
2018-04-23 20:59:59.999000,12.365318298339844,Хорошее,,,,
2018-04-23 21:59:59.999000,12.156230926513672,Хорошее,,,,
2018-04-23 22:59:59.999000,12.217727661132812,Хорошее,,,,
2018-04-23 23:59:59.999000,11.996337890625,Хорошее,,,,
2018-04-24 00:59:59.999000,11.639656066894531,Хорошее,,,,
2018-04-24 01:59:59.999000,11.485912322998047,Хорошее,,,,
2018-04-24 02:59:59.999000,11.485912322998047,Плохое,,,,
2018-04-24 03:59:59.999000,11.485912322998047,Плохое,,,,
2018-04-24 04:59:59.999000,11.485912322998047,Плохое,,,,
2018-04-24 05:59:59.999000,11.485912322998047,Плохое,,,,
2018-04-24 06:59:59.999000,11.485912322998047,Плохое,,,,
2018-04-24 07:59:59.999000,11.485912322998047,Плохое,,,,
2018-04-24 08:59:59.999000,12.469863891601562,Хорошее,,,,
2018-04-24 09:59:59.999000,12.752750396728516,Хорошее,,,,
2018-04-24 10:59:59.999000,13.207828521728516,Плохое,,,,
2018-04-24 11:59:59.999000,13.134033203125,Хорошее,,,,
2018-04-24 12:59:59.999000,13.355422973632812,Хорошее,,,,
2018-04-24 13:59:59.999000,13.496864318847656,Хорошее,,,,
2018-04-24 14:59:59.999000,13.496864318847656,Хорошее,,,,
2018-04-24 15:59:59.999000,13.951942443847656,Хорошее,,,,
2018-04-24 16:59:59.999000,14.327079772949219,Хорошее,,,,
2018-04-24 17:59:59.999000,14.493118286132812,Хорошее,,,,
2018-04-24 18:59:59.999000,14.327079772949219,Хорошее,,,,
2018-04-24 19:59:59.999000,13.951942443847656,Хорошее,,,,
2018-04-24 20:59:59.999000,13.50301742553711,Хорошее,,,,
2018-04-24 21:59:59.999000,12.924942016601562,Хорошее,,,,
2018-04-24 22:59:59.999000,13.250877380371094,Хорошее,,,,
2018-04-24 23:59:59.999000,13.509166717529297,Хорошее,,,,
2018-04-25 00:59:59.999000,13.521465301513672,Хорошее,,,,
2018-04-25 01:59:59.999000,13.429218292236328,Хорошее,,,,
2018-04-25 02:59:59.999000,13.10943603515625,Хорошее,,,,
2018-04-25 03:59:59.999000,13.054088592529297,Хорошее,,,,
2018-04-25 04:59:59.999000,12.980289459228516,Хорошее,,,,
2018-04-25 05:59:59.999000,12.980289459228516,Хорошее,,,,
2018-04-25 06:59:59.999000,12.906494140625,Хорошее,,,,
2018-04-25 07:59:59.999000,13.201679229736328,Хорошее,,,,
2018-04-25 08:59:59.999000,13.509166717529297,Хорошее,,,,
2018-04-25 09:59:59.999000,13.576812744140625,Хорошее,,,,
2018-04-25 10:59:59.999000,13.724403381347656,Хорошее,,,,
2018-04-25 11:59:59.999000,14.394721984863281,Хорошее,,,,
2018-04-25 12:59:59.999000,15.809158325195312,Хорошее,,,,
2018-04-25 13:59:59.999000,15.8153076171875,Хорошее,,,,
2018-04-25 14:59:59.999000,16.19658660888672,Хорошее,,,,
2018-04-25 15:59:59.999000,16.707015991210938,Хорошее,,,,
2018-04-25 16:59:59.999000,16.780807495117188,Хорошее,,,,
2018-04-25 17:59:59.999000,16.510223388671875,Хорошее,,,,
2018-04-25 18:59:59.999000,16.184288024902344,Хорошее,,,,
2018-04-25 19:59:59.999000,15.809158325195312,Хорошее,,,,
2018-04-25 20:59:59.999000,15.298728942871094,Хорошее,,,,
2018-04-25 21:59:59.999000,14.917449951171875,Хорошее,,,,
2018-04-25 22:59:59.999000,13.988842010498047,Хорошее,,,,
2018-04-25 23:59:59.999000,13.201679229736328,Хорошее,,,,
2018-04-26 00:59:59.999000,12.826549530029297,Хорошее,,,,
2018-04-26 01:59:59.999000,12.94339370727539,Хорошее,,,,
2018-04-26 02:59:59.999000,12.974140167236328,Хорошее,,,,
2018-04-26 03:59:59.999000,13.054088592529297,Хорошее,,,,
2018-04-26 04:59:59.999000,13.19552993774414,Хорошее,,,,
2018-04-26 05:59:59.999000,13.19552993774414,Хорошее,,,,
2018-04-26 06:59:59.999000,13.19552993774414,Хорошее,,,,
2018-04-26 07:59:59.999000,13.945793151855469,Хорошее,,,,
2018-04-26 08:59:59.999000,15.052742004394531,Хорошее,,,,
2018-04-26 09:59:59.999000,15.962898254394531,Хорошее,,,,
2018-04-26 10:59:59.999000,16.639366149902344,Хорошее,,,,
2018-04-26 11:59:59.999000,17.229736328125,Хорошее,,,,
2018-04-26 12:59:59.999000,17.51262664794922,Хорошее,,,,
2018-04-26 13:59:59.999000,17.37732696533203,Хорошее,,,,
2018-04-26 14:59:59.999000,17.235885620117188,Хорошее,,,,
2018-04-26 15:59:59.999000,17.463424682617188,Хорошее,,,,
2018-04-26 16:59:59.999000,17.242034912109375,Хорошее,,,,
2018-04-26 17:59:59.999000,16.79925537109375,Хорошее,,,,
2018-04-26 18:59:59.999000,16.11663818359375,Хорошее,,,,
2018-04-26 19:59:59.999000,15.378677368164062,Хорошее,,,,
2018-04-26 20:59:59.999000,14.327079772949219,Хорошее,,,,
2018-04-26 21:59:59.999000,13.281627655029297,Хорошее,,,,
2018-04-26 22:59:59.999000,13.644458770751953,Хорошее,,,,
2018-04-26 23:59:59.999000,13.662906646728516,Хорошее,,,,
2018-04-27 00:59:59.999000,13.50301742553711,Хорошее,,,,
2018-04-27 01:59:59.999000,13.576812744140625,Хорошее,,,,
2018-04-27 03:59:59.999000,13.496864318847656,Хорошее,,,,
2018-04-27 04:59:59.999000,13.33697509765625,Хорошее,,,,
2018-04-27 05:59:59.999000,13.490715026855469,Хорошее,,,,
