Данные по сигналу  Давление ИЛ №1 (кгс/cм2):,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
Дата: с 21.12.2017 по 25.12.2018 23:59:59,,,,,,
Время,Значение,Качество,,,,
2018-06-24 03:59:59.999000,12.027938842773438,Хорошее,,,,
2018-06-24 04:59:59.999000,11.954336166381836,Хорошее,,,,
2018-06-24 05:59:59.999000,11.986806869506836,Хорошее,,,,
2018-06-24 06:59:59.999000,12.04092788696289,Хорошее,,,,
2018-06-24 07:59:59.999000,11.950005531311035,Хорошее,,,,
2018-06-24 08:59:59.999000,11.993302345275879,Хорошее,,,,
2018-06-24 09:59:59.999000,11.94784164428711,Хорошее,,,,
2018-06-24 10:59:59.999000,11.94784164428711,Хорошее,,,,
2018-06-24 11:59:59.999000,11.95866584777832,Хорошее,,,,
2018-06-24 12:59:59.999000,11.930522918701172,Хорошее,,,,
2018-06-24 13:59:59.999000,11.930522918701172,Хорошее,,,,
2018-06-24 14:59:59.999000,11.995466232299805,Хорошее,,,,
2018-06-24 15:59:59.999000,12.032268524169922,Хорошее,,,,
2018-06-24 16:59:59.999000,12.001960754394531,Хорошее,,,,
2018-06-24 17:59:59.999000,12.001960754394531,Хорошее,,,,
2018-06-24 18:59:59.999000,11.993302345275879,Хорошее,,,,
2018-06-24 19:59:59.999000,11.980313301086426,Хорошее,,,,
2018-06-24 20:59:59.999000,12.001960754394531,Хорошее,,,,
2018-06-24 21:59:59.999000,12.019279479980469,Хорошее,,,,
2018-06-24 22:59:59.999000,12.027938842773438,Хорошее,,,,
2018-06-24 23:59:59.999000,12.0106201171875,Хорошее,,,,
2018-06-25 00:59:59.999000,12.03010368347168,Хорошее,,,,
2018-06-25 01:59:59.999000,12.004125595092773,Хорошее,,,,
2018-06-25 02:59:59.999000,12.034433364868164,Хорошее,,,,
2018-06-25 03:59:59.999000,12.025774002075195,Хорошее,,,,
2018-06-25 04:59:59.999000,12.03010368347168,Хорошее,,,,
2018-06-25 05:59:59.999000,12.051751136779785,Хорошее,,,,
2018-06-25 06:59:59.999000,11.997632026672363,Хорошее,,,,
2018-06-25 07:59:59.999000,11.94784164428711,Хорошее,,,,
2018-06-25 08:59:59.999000,11.876404762268066,Хорошее,,,,
2018-06-25 09:59:59.999000,11.854756355285645,Хорошее,,,,
2018-06-25 10:59:59.999000,11.826613426208496,Хорошее,,,,
2018-06-25 11:59:59.999000,11.406645774841309,Хорошее,,,,
2018-06-25 12:59:59.999000,11.774658203125,Хорошее,,,,
2018-06-25 13:59:59.999000,11.776823997497559,Хорошее,,,,
2018-06-25 14:59:59.999000,11.761670112609863,Хорошее,,,,
2018-06-25 15:59:59.999000,11.707550048828125,Хорошее,,,,
2018-06-25 16:59:59.999000,11.737858772277832,Хорошее,,,,
2018-06-25 17:59:59.999000,11.657760620117188,Хорошее,,,,
2018-06-25 18:59:59.999000,11.657760620117188,Хорошее,,,,
2018-06-25 19:59:59.999000,11.683737754821777,Хорошее,,,,
2018-06-25 20:59:59.999000,11.688067436218262,Хорошее,,,,
2018-06-25 21:59:59.999000,11.709715843200684,Хорошее,,,,
2018-06-25 22:59:59.999000,11.7789888381958,Хорошее,,,,
2018-06-25 23:59:59.999000,11.761670112609863,Хорошее,,,,
2018-06-26 00:59:59.999000,11.789812088012695,Хорошее,,,,
2018-06-26 01:59:59.999000,11.707550048828125,Хорошее,,,,
2018-06-26 02:59:59.999000,11.789812088012695,Хорошее,,,,
2018-06-26 03:59:59.999000,11.724868774414062,Хорошее,,,,
2018-06-26 04:59:59.999000,11.737858772277832,Хорошее,,,,
2018-06-26 05:59:59.999000,11.737858772277832,Хорошее,,,,
2018-06-26 06:59:59.999000,11.766000747680664,Хорошее,,,,
2018-06-26 07:59:59.999000,11.791977882385254,Хорошее,,,,
2018-06-26 08:59:59.999000,11.874238967895508,Хорошее,,,,
2018-06-26 09:59:59.999000,12.497696876525879,Хорошее,,,,
2018-06-26 10:59:59.999000,12.480378150939941,Хорошее,,,,
2018-06-26 11:59:59.999000,12.482542991638184,Хорошее,,,,
2018-06-26 12:59:59.999000,12.497696876525879,Хорошее,,,,
2018-06-26 13:59:59.999000,12.482542991638184,Хорошее,,,,
2018-06-26 14:59:59.999000,12.508520126342773,Хорошее,,,,
2018-06-26 15:59:59.999000,12.508520126342773,Хорошее,,,,
2018-06-26 16:59:59.999000,12.506356239318848,Хорошее,,,,
2018-06-26 17:59:59.999000,12.508520126342773,Хорошее,,,,
2018-06-26 18:59:59.999000,10.993172645568848,Хорошее,,,,
2018-06-26 19:59:59.999000,11.012656211853027,Хорошее,,,,
2018-06-26 20:59:59.999000,10.986679077148438,Хорошее,,,,
2018-06-26 21:59:59.999000,11.012656211853027,Хорошее,,,,
2018-06-26 22:59:59.999000,11.003996849060059,Хорошее,,,,
2018-06-26 23:59:59.999000,10.982348442077637,Хорошее,,,,
2018-06-27 00:59:59.999000,11.012656211853027,Хорошее,,,,
2018-06-27 01:59:59.999000,11.003996849060059,Хорошее,,,,
2018-06-27 02:59:59.999000,11.012656211853027,Хорошее,,,,
2018-06-27 03:59:59.999000,10.988842964172363,Хорошее,,,,
2018-06-27 04:59:59.999000,11.008325576782227,Хорошее,,,,
2018-06-27 05:59:59.999000,11.010491371154785,Хорошее,,,,
2018-06-27 06:59:59.999000,11.038633346557617,Хорошее,,,,
2018-06-27 07:59:59.999000,11.012656211853027,Хорошее,,,,
2018-06-27 08:59:59.999000,11.075434684753418,Хорошее,,,,
2018-06-27 09:59:59.999000,11.285417556762695,Хорошее,,,,
2018-06-27 10:59:59.999000,11.252946853637695,Хорошее,,,,
2018-06-27 11:59:59.999000,11.261606216430664,Хорошее,,,,
2018-06-27 12:59:59.999000,12.136178016662598,Хорошее,,,,
2018-06-27 13:59:59.999000,11.924028396606445,Хорошее,,,,
2018-06-27 14:59:59.999000,11.92186450958252,Хорошее,,,,
2018-06-27 15:59:59.999000,11.9781494140625,Хорошее,,,,
2018-06-27 16:59:59.999000,12.138343811035156,Хорошее,,,,
2018-06-27 17:59:59.999000,12.140507698059082,Хорошее,,,,
2018-06-27 18:59:59.999000,11.950005531311035,Хорошее,,,,
2018-06-27 19:59:59.999000,11.932689666748047,Хорошее,,,,
2018-06-27 20:59:59.999000,11.924028396606445,Хорошее,,,,
2018-06-27 21:59:59.999000,11.89588737487793,Хорошее,,,,
2018-06-27 22:59:59.999000,11.89588737487793,Хорошее,,,,
2018-06-27 23:59:59.999000,11.867744445800781,Хорошее,,,,
2018-06-28 00:59:59.999000,11.876404762268066,Хорошее,,,,
2018-06-28 01:59:59.999000,11.893721580505371,Хорошее,,,,
2018-06-28 02:59:59.999000,11.924028396606445,Хорошее,,,,
2018-06-28 03:59:59.999000,11.848261833190918,Хорошее,,,,
2018-06-28 04:59:59.999000,11.869909286499023,Хорошее,,,,
2018-06-28 05:59:59.999000,11.843932151794434,Хорошее,,,,
2018-06-28 06:59:59.999000,12.246580123901367,Хорошее,,,,
2018-06-28 07:59:59.999000,12.270394325256348,Хорошее,,,,
2018-06-28 08:59:59.999000,12.244416236877441,Хорошее,,,,
2018-06-28 09:59:59.999000,12.268229484558105,Хорошее,,,,
2018-06-28 10:59:59.999000,12.268229484558105,Хорошее,,,,
2018-06-28 11:59:59.999000,12.26606559753418,Хорошее,,,,
2018-06-28 12:59:59.999000,12.2422513961792,Хорошее,,,,
2018-06-28 13:59:59.999000,12.248746871948242,Хорошее,,,,
2018-06-28 14:59:59.999000,12.250911712646484,Хорошее,,,,
2018-06-28 15:59:59.999000,12.22060489654541,Хорошее,,,,
2018-06-28 16:59:59.999000,12.244416236877441,Хорошее,,,,
2018-06-28 17:59:59.999000,12.261734962463379,Хорошее,,,,
2018-06-28 18:59:59.999000,12.235758781433105,Хорошее,,,,
2018-06-28 19:59:59.999000,12.214110374450684,Хорошее,,,,
2018-06-28 20:59:59.999000,12.22060489654541,Хорошее,,,,
2018-06-28 21:59:59.999000,12.244416236877441,Хорошее,,,,
2018-06-28 22:59:59.999000,12.244416236877441,Хорошее,,,,
2018-06-28 23:59:59.999000,12.240087509155273,Хорошее,,,,
2018-06-29 00:59:59.999000,12.272558212280273,Хорошее,,,,
2018-06-29 01:59:59.999000,12.29204273223877,Хорошее,,,,
2018-06-29 02:59:59.999000,12.298535346984863,Хорошее,,,,
2018-06-29 03:59:59.999000,12.298535346984863,Хорошее,,,,
2018-06-29 04:59:59.999000,12.300701141357422,Хорошее,,,,
2018-06-29 05:59:59.999000,12.294206619262695,Хорошее,,,,
2018-06-29 06:59:59.999000,12.283382415771484,Хорошее,,,,
2018-06-29 07:59:59.999000,12.296371459960938,Хорошее,,,,
2018-06-29 08:59:59.999000,12.29204273223877,Хорошее,,,,
2018-06-29 09:59:59.999000,12.296371459960938,Хорошее,,,,
2018-06-29 10:59:59.999000,12.31801986694336,Хорошее,,,,
2018-06-29 11:59:59.999000,12.322349548339844,Хорошее,,,,
2018-06-29 12:59:59.999000,12.328843116760254,Хорошее,,,,
2018-06-29 13:59:59.999000,12.346161842346191,Хорошее,,,,
2018-06-29 14:59:59.999000,12.363480567932129,Хорошее,,,,
2018-06-29 15:59:59.999000,12.354820251464844,Хорошее,,,,
2018-06-29 16:59:59.999000,12.372138977050781,Хорошее,,,,
2018-06-29 17:59:59.999000,12.372138977050781,Хорошее,,,,
2018-06-29 18:59:59.999000,12.369973182678223,Хорошее,,,,
2018-06-29 19:59:59.999000,12.374303817749023,Хорошее,,,,
2018-06-29 20:59:59.999000,12.378634452819824,Хорошее,,,,
2018-06-29 21:59:59.999000,12.385127067565918,Хорошее,,,,
2018-06-29 22:59:59.999000,12.398117065429688,Хорошее,,,,
2018-06-29 23:59:59.999000,12.38729190826416,Хорошее,,,,
2018-06-30 00:59:59.999000,12.393786430358887,Хорошее,,,,
2018-06-30 01:59:59.999000,12.374303817749023,Хорошее,,,,
2018-06-30 02:59:59.999000,12.398117065429688,Хорошее,,,,
2018-06-30 03:59:59.999000,12.382963180541992,Хорошее,,,,
2018-06-30 04:59:59.999000,12.37646770477295,Хорошее,,,,
2018-06-30 05:59:59.999000,12.37646770477295,Хорошее,,,,
2018-06-30 06:59:59.999000,10.958537101745605,Хорошее,,,,
2018-06-30 07:59:59.999000,10.9325590133667,Хорошее,,,,
2018-06-30 08:59:59.999000,10.917405128479004,Хорошее,,,,
2018-06-30 09:59:59.999000,10.921735763549805,Хорошее,,,,
2018-06-30 10:59:59.999000,10.90658187866211,Хорошее,,,,
2018-06-30 11:59:59.999000,10.934723854064941,Хорошее,,,,
2018-06-30 12:59:59.999000,11.012656211853027,Хорошее,,,,
2018-06-30 13:59:59.999000,11.06677532196045,Хорошее,,,,
2018-06-30 14:59:59.999000,11.092752456665039,Хорошее,,,,
2018-06-30 15:59:59.999000,11.172849655151367,Хорошее,,,,
2018-06-30 16:59:59.999000,11.144707679748535,Хорошее,,,,
2018-06-30 17:59:59.999000,11.144707679748535,Хорошее,,,,
2018-06-30 18:59:59.999000,11.149036407470703,Хорошее,,,,
2018-06-30 19:59:59.999000,11.198826789855957,Хорошее,,,,
2018-06-30 20:59:59.999000,11.198826789855957,Хорошее,,,,
2018-06-30 21:59:59.999000,11.196662902832031,Хорошее,,,,
2018-06-30 22:59:59.999000,11.205320358276367,Хорошее,,,,
2018-06-30 23:59:59.999000,11.270264625549316,Хорошее,,,,
2018-07-01 00:59:59.999000,12.302865028381348,Хорошее,,,,
2018-07-01 01:59:59.999000,12.296371459960938,Хорошее,,,,
2018-07-01 02:59:59.999000,12.136178016662598,Хорошее,,,,
2018-07-01 03:59:59.999000,12.285548210144043,Хорошее,,,,
2018-07-01 04:59:59.999000,12.296371459960938,Хорошее,,,,
2018-07-01 05:59:59.999000,12.294206619262695,Хорошее,,,,
2018-07-01 06:59:59.999000,12.268229484558105,Хорошее,,,,
2018-07-01 07:59:59.999000,12.240087509155273,Хорошее,,,,
2018-07-01 08:59:59.999000,12.214110374450684,Хорошее,,,,
2018-07-01 09:59:59.999000,12.192462921142578,Хорошее,,,,
2018-07-01 10:59:59.999000,12.164319038391113,Хорошее,,,,
2018-07-01 11:59:59.999000,12.147001266479492,Хорошее,,,,
2018-07-01 12:59:59.999000,12.18380355834961,Хорошее,,,,
2018-07-01 13:59:59.999000,12.190296173095703,Хорошее,,,,
2018-07-01 14:59:59.999000,12.192462921142578,Хорошее,,,,
2018-07-01 15:59:59.999000,12.190296173095703,Хорошее,,,,
2018-07-01 16:59:59.999000,12.19462776184082,Хорошее,,,,
2018-07-01 17:59:59.999000,12.214110374450684,Хорошее,,,,
2018-07-01 18:59:59.999000,12.214110374450684,Хорошее,,,,
2018-07-01 19:59:59.999000,12.211945533752441,Хорошее,,,,
2018-07-01 20:59:59.999000,12.205450057983398,Хорошее,,,,
2018-07-01 21:59:59.999000,12.198956489562988,Хорошее,,,,
2018-07-01 22:59:59.999000,12.20761489868164,Хорошее,,,,
2018-07-01 23:59:59.999000,12.214110374450684,Хорошее,,,,
2018-07-02 00:59:59.999000,12.211945533752441,Хорошее,,,,
2018-07-02 01:59:59.999000,12.214110374450684,Хорошее,,,,
2018-07-02 02:59:59.999000,12.214110374450684,Хорошее,,,,
2018-07-02 03:59:59.999000,12.214110374450684,Хорошее,,,,
2018-07-02 04:59:59.999000,12.2422513961792,Хорошее,,,,
2018-07-02 05:59:59.999000,12.192462921142578,Хорошее,,,,
2018-07-02 06:59:59.999000,12.190296173095703,Хорошее,,,,
2018-07-02 07:59:59.999000,12.188132286071777,Хорошее,,,,
2018-07-02 08:59:59.999000,12.168649673461914,Хорошее,,,,
2018-07-02 09:59:59.999000,12.138343811035156,Хорошее,,,,
2018-07-02 10:59:59.999000,12.244416236877441,Хорошее,,,,
2018-07-02 11:59:59.999000,12.138343811035156,Хорошее,,,,
2018-07-02 12:59:59.999000,12.162155151367188,Хорошее,,,,
2018-07-02 13:59:59.999000,12.138343811035156,Хорошее,,,,
2018-07-02 14:59:59.999000,12.138343811035156,Хорошее,,,,
2018-07-02 15:59:59.999000,12.140507698059082,Хорошее,,,,
2018-07-02 16:59:59.999000,12.149166107177734,Хорошее,,,,
2018-07-02 17:59:59.999000,12.147001266479492,Хорошее,,,,
2018-07-02 18:59:59.999000,12.164319038391113,Хорошее,,,,
2018-07-02 19:59:59.999000,12.164319038391113,Хорошее,,,,
2018-07-02 20:59:59.999000,12.164319038391113,Хорошее,,,,
2018-07-02 21:59:59.999000,12.164319038391113,Хорошее,,,,
2018-07-02 22:59:59.999000,12.15782642364502,Хорошее,,,,
2018-07-02 23:59:59.999000,12.166484832763672,Хорошее,,,,
2018-07-03 00:59:59.999000,12.155661582946777,Хорошее,,,,
2018-07-03 01:59:59.999000,12.164319038391113,Хорошее,,,,
2018-07-03 02:59:59.999000,12.17081356048584,Хорошее,,,,
2018-07-03 03:59:59.999000,12.190296173095703,Хорошее,,,,
2018-07-03 04:59:59.999000,12.190296173095703,Хорошее,,,,
2018-07-03 05:59:59.999000,12.18163776397705,Хорошее,,,,
2018-07-03 06:59:59.999000,12.136178016662598,Хорошее,,,,
2018-07-03 07:59:59.999000,12.136178016662598,Хорошее,,,,
2018-07-03 08:59:59.999000,12.110199928283691,Хорошее,,,,
2018-07-03 09:59:59.999000,12.32451343536377,Хорошее,,,,
2018-07-03 10:59:59.999000,12.339666366577148,Хорошее,,,,
2018-07-03 11:59:59.999000,12.129682540893555,Хорошее,,,,
2018-07-03 12:59:59.999000,12.138343811035156,Хорошее,,,,
2018-07-03 13:59:59.999000,12.08205795288086,Хорошее,,,,
2018-07-03 14:59:59.999000,12.03010368347168,Плохое,,,,
2018-07-03 15:59:59.999000,12.03010368347168,Плохое,,,,
2018-07-03 16:59:59.999000,12.023608207702637,Хорошее,,,,
2018-07-03 17:59:59.999000,11.9781494140625,Хорошее,,,,
2018-07-03 18:59:59.999000,11.980313301086426,Хорошее,,,,
2018-07-03 19:59:59.999000,11.960829734802246,Хорошее,,,,
2018-07-03 20:59:59.999000,11.967324256896973,Хорошее,,,,
2018-07-03 21:59:59.999000,11.926194190979004,Хорошее,,,,
2018-07-03 22:59:59.999000,11.924028396606445,Хорошее,,,,
2018-07-03 23:59:59.999000,11.89588737487793,Хорошее,,,,
2018-07-04 00:59:59.999000,11.876404762268066,Хорошее,,,,
2018-07-04 01:59:59.999000,11.876404762268066,Хорошее,,,,
2018-07-04 02:59:59.999000,11.87207317352295,Хорошее,,,,
2018-07-04 03:59:59.999000,11.87207317352295,Хорошее,,,,
2018-07-04 04:59:59.999000,11.874238967895508,Хорошее,,,,
2018-07-04 05:59:59.999000,11.874238967895508,Хорошее,,,,
2018-07-04 06:59:59.999000,11.889391899108887,Хорошее,,,,
2018-07-04 07:59:59.999000,11.874238967895508,Хорошее,,,,
2018-07-04 08:59:59.999000,11.90238094329834,Хорошее,,,,
2018-07-04 09:59:59.999000,11.859086036682129,Хорошее,,,,
2018-07-04 10:59:59.999000,11.843932151794434,Хорошее,,,,
2018-07-04 11:59:59.999000,11.822284698486328,Хорошее,,,,
2018-07-04 12:59:59.999000,11.852590560913086,Хорошее,,,,
2018-07-04 13:59:59.999000,11.789812088012695,Хорошее,,,,
2018-07-04 14:59:59.999000,11.815789222717285,Хорошее,,,,
2018-07-04 15:59:59.999000,11.815789222717285,Хорошее,,,,
2018-07-04 16:59:59.999000,11.785483360290527,Хорошее,,,,
2018-07-04 17:59:59.999000,11.78764820098877,Хорошее,,,,
2018-07-04 18:59:59.999000,11.815789222717285,Хорошее,,,,
2018-07-04 19:59:59.999000,11.807130813598633,Хорошее,,,,
2018-07-04 20:59:59.999000,11.835272789001465,Хорошее,,,,
2018-07-04 21:59:59.999000,11.817954063415527,Хорошее,,,,
2018-07-04 22:59:59.999000,11.789812088012695,Хорошее,,,,
2018-07-04 23:59:59.999000,11.791977882385254,Хорошее,,,,
2018-07-05 00:59:59.999000,11.78764820098877,Хорошее,,,,
2018-07-05 01:59:59.999000,11.763833999633789,Хорошее,,,,
2018-07-05 02:59:59.999000,11.753011703491211,Хорошее,,,,
2018-07-05 03:59:59.999000,11.761670112609863,Хорошее,,,,
2018-07-05 04:59:59.999000,11.735692977905273,Хорошее,,,,
2018-07-05 05:59:59.999000,11.737858772277832,Хорошее,,,,
2018-07-05 06:59:59.999000,11.709715843200684,Хорошее,,,,
2018-07-05 07:59:59.999000,11.707550048828125,Хорошее,,,,
2018-07-05 08:59:59.999000,11.688067436218262,Хорошее,,,,
2018-07-05 09:59:59.999000,11.657760620117188,Хорошее,,,,
2018-07-05 10:59:59.999000,11.655596733093262,Хорошее,,,,
2018-07-05 11:59:59.999000,11.657760620117188,Хорошее,,,,
2018-07-05 12:59:59.999000,11.711881637573242,Хорошее,,,,
2018-07-05 13:59:59.999000,11.655596733093262,Хорошее,,,,
2018-07-05 14:59:59.999000,11.655596733093262,Хорошее,,,,
2018-07-05 15:59:59.999000,11.655596733093262,Хорошее,,,,
2018-07-05 16:59:59.999000,11.67074966430664,Хорошее,,,,
2018-07-05 17:59:59.999000,11.681572914123535,Хорошее,,,,
2018-07-05 18:59:59.999000,11.685903549194336,Хорошее,,,,
2018-07-05 19:59:59.999000,10.880603790283203,Хорошее,,,,
2018-07-05 20:59:59.999000,10.761541366577148,Хорошее,,,,
2018-07-05 21:59:59.999000,10.763705253601074,Хорошее,,,,
2018-07-05 22:59:59.999000,10.770200729370117,Хорошее,,,,
2018-07-05 23:59:59.999000,10.774529457092285,Хорошее,,,,
2018-07-06 00:59:59.999000,10.768034934997559,Хорошее,,,,
2018-07-06 01:59:59.999000,10.79617691040039,Хорошее,,,,
2018-07-06 02:59:59.999000,10.778860092163086,Хорошее,,,,
2018-07-06 03:59:59.999000,10.79617691040039,Хорошее,,,,
2018-07-06 04:59:59.999000,10.783188819885254,Хорошее,,,,
2018-07-06 05:59:59.999000,10.802671432495117,Хорошее,,,,
2018-07-06 06:59:59.999000,10.854626655578613,Хорошее,,,,
2018-07-06 07:59:59.999000,10.774529457092285,Хорошее,,,,
2018-07-06 08:59:59.999000,10.800507545471191,Хорошее,,,,
2018-07-06 09:59:59.999000,10.802671432495117,Хорошее,,,,
2018-07-06 10:59:59.999000,10.78968334197998,Хорошее,,,,
2018-07-06 11:59:59.999000,10.781023979187012,Хорошее,,,,
2018-07-06 12:59:59.999000,10.850297927856445,Хорошее,,,,
2018-07-06 13:59:59.999000,10.590522766113281,Хорошее,,,,
2018-07-06 14:59:59.999000,10.856791496276855,Хорошее,,,,
2018-07-06 15:59:59.999000,10.902253150939941,Хорошее,,,,
2018-07-06 16:59:59.999000,10.962865829467773,Хорошее,,,,
2018-07-06 17:59:59.999000,10.984512329101562,Хорошее,,,,
2018-07-06 18:59:59.999000,11.027810096740723,Хорошее,,,,
2018-07-06 19:59:59.999000,11.144707679748535,Хорошее,,,,
2018-07-06 20:59:59.999000,11.118730545043945,Хорошее,,,,
2018-07-06 21:59:59.999000,11.136048316955566,Хорошее,,,,
2018-07-06 22:59:59.999000,11.12955379486084,Хорошее,,,,
2018-07-06 23:59:59.999000,11.118730545043945,Хорошее,,,,
2018-07-07 00:59:59.999000,11.097082138061523,Хорошее,,,,
2018-07-07 01:59:59.999000,11.116565704345703,Хорошее,,,,
2018-07-07 02:59:59.999000,11.14037799835205,Хорошее,,,,
2018-07-07 03:59:59.999000,11.120894432067871,Хорошее,,,,
2018-07-07 04:59:59.999000,11.136048316955566,Хорошее,,,,
2018-07-07 05:59:59.999000,11.136048316955566,Хорошее,,,,
2018-07-07 06:59:59.999000,11.125225067138672,Хорошее,,,,
2018-07-07 07:59:59.999000,11.172849655151367,Хорошее,,,,
2018-07-07 08:59:59.999000,11.155531883239746,Хорошее,,,,
2018-07-07 09:59:59.999000,11.333044052124023,Хорошее,,,,
2018-07-07 10:59:59.999000,11.33520793914795,Хорошее,,,,
2018-07-07 11:59:59.999000,11.33953857421875,Хорошее,,,,
2018-07-07 12:59:59.999000,11.333044052124023,Хорошее,,,,
2018-07-07 13:59:59.999000,11.363349914550781,Хорошее,,,,
2018-07-07 14:59:59.999000,11.359021186828613,Хорошее,,,,
2018-07-07 15:59:59.999000,11.36551570892334,Хорошее,,,,
2018-07-07 16:59:59.999000,11.361186027526855,Хорошее,,,,
2018-07-07 17:59:59.999000,11.37633991241455,Хорошее,,,,
2018-07-07 18:59:59.999000,11.382832527160645,Хорошее,,,,
2018-07-07 19:59:59.999000,11.333044052124023,Хорошее,,,,
2018-07-07 20:59:59.999000,11.354690551757812,Хорошее,,,,
2018-07-07 21:59:59.999000,11.361186027526855,Хорошее,,,,
2018-07-07 22:59:59.999000,11.38499927520752,Хорошее,,,,
2018-07-07 23:59:59.999000,11.36551570892334,Хорошее,,,,
2018-07-08 00:59:59.999000,11.382832527160645,Хорошее,,,,
2018-07-08 01:59:59.999000,11.361186027526855,Хорошее,,,,
2018-07-08 02:59:59.999000,11.337372779846191,Хорошее,,,,
2018-07-08 03:59:59.999000,11.378503799438477,Хорошее,,,,
2018-07-08 04:59:59.999000,11.391491889953613,Хорошее,,,,
2018-07-08 05:59:59.999000,11.38499927520752,Хорошее,,,,
2018-07-08 06:59:59.999000,11.382832527160645,Хорошее,,,,
2018-07-08 07:59:59.999000,11.37200927734375,Хорошее,,,,
2018-07-08 08:59:59.999000,11.389328002929688,Хорошее,,,,
2018-07-08 09:59:59.999000,11.361186027526855,Хорошее,,,,
2018-07-08 10:59:59.999000,11.36551570892334,Хорошее,,,,
2018-07-08 11:59:59.999000,11.391491889953613,Хорошее,,,,
2018-07-08 12:59:59.999000,11.304902076721191,Хорошее,,,,
2018-07-08 13:59:59.999000,11.233464241027832,Хорошее,,,,
2018-07-08 14:59:59.999000,11.172849655151367,Хорошее,,,,
2018-07-08 15:59:59.999000,11.118730545043945,Хорошее,,,,
2018-07-08 16:59:59.999000,11.038633346557617,Хорошее,,,,
2018-07-08 17:59:59.999000,11.012656211853027,Хорошее,,,,
2018-07-08 18:59:59.999000,11.03213882446289,Хорошее,,,,
2018-07-08 19:59:59.999000,11.038633346557617,Хорошее,,,,
2018-07-08 20:59:59.999000,11.064610481262207,Хорошее,,,,
2018-07-08 21:59:59.999000,11.064610481262207,Хорошее,,,,
2018-07-08 22:59:59.999000,11.092752456665039,Хорошее,,,,
2018-07-08 23:59:59.999000,11.107905387878418,Хорошее,,,,
2018-07-09 00:59:59.999000,11.144707679748535,Хорошее,,,,
2018-07-09 01:59:59.999000,11.144707679748535,Хорошее,,,,
2018-07-09 02:59:59.999000,11.170683860778809,Хорошее,,,,
2018-07-09 03:59:59.999000,11.172849655151367,Хорошее,,,,
2018-07-09 04:59:59.999000,11.196662902832031,Хорошее,,,,
2018-07-09 05:59:59.999000,11.209650993347168,Хорошее,,,,
2018-07-09 06:59:59.999000,11.198826789855957,Хорошее,,,,
2018-07-09 07:59:59.999000,11.224804878234863,Хорошее,,,,
2018-07-09 08:59:59.999000,11.198826789855957,Хорошее,,,,
2018-07-09 09:59:59.999000,11.198826789855957,Хорошее,,,,
2018-07-09 10:59:59.999000,11.198826789855957,Хорошее,,,,
2018-07-09 11:59:59.999000,11.231298446655273,Хорошее,,,,
2018-07-09 12:59:59.999000,11.235628128051758,Хорошее,,,,
2018-07-09 13:59:59.999000,11.196662902832031,Хорошее,,,,
2018-07-09 14:59:59.999000,11.222639083862305,Хорошее,,,,
2018-07-09 15:59:59.999000,11.30273723602295,Хорошее,,,,
2018-07-09 16:59:59.999000,11.196662902832031,Хорошее,,,,
2018-07-09 17:59:59.999000,11.177178382873535,Хорошее,,,,
2018-07-09 18:59:59.999000,11.188003540039062,Хорошее,,,,
2018-07-09 19:59:59.999000,11.144707679748535,Хорошее,,,,
2018-07-09 20:59:59.999000,11.142541885375977,Хорошее,,,,
2018-07-09 21:59:59.999000,11.170683860778809,Хорошее,,,,
2018-07-09 22:59:59.999000,11.194497108459473,Хорошее,,,,
2018-07-09 23:59:59.999000,11.172849655151367,Хорошее,,,,
2018-07-10 00:59:59.999000,11.170683860778809,Хорошее,,,,
2018-07-10 01:59:59.999000,11.205320358276367,Хорошее,,,,
2018-07-10 02:59:59.999000,11.226969718933105,Хорошее,,,,
2018-07-10 03:59:59.999000,11.250782012939453,Хорошее,,,,
2018-07-10 04:59:59.999000,11.281088829040527,Хорошее,,,,
2018-07-10 05:59:59.999000,11.294076919555664,Хорошее,,,,
2018-07-10 06:59:59.999000,11.304902076721191,Хорошее,,,,
2018-07-10 07:59:59.999000,11.278923988342285,Хорошее,,,,
2018-07-10 08:59:59.999000,11.242122650146484,Хорошее,,,,
2018-07-10 09:59:59.999000,11.252946853637695,Хорошее,,,,
2018-07-10 10:59:59.999000,11.224804878234863,Хорошее,,,,
2018-07-10 11:59:59.999000,11.224804878234863,Хорошее,,,,
2018-07-10 12:59:59.999000,11.248618125915527,Хорошее,,,,
2018-07-10 13:59:59.999000,11.278923988342285,Хорошее,,,,
2018-07-10 14:59:59.999000,11.281088829040527,Хорошее,,,,
2018-07-10 15:59:59.999000,11.252946853637695,Хорошее,,,,
2018-07-10 16:59:59.999000,12.214110374450684,Плохое,,,,
2018-07-10 17:59:59.999000,12.227097511291504,Хорошее,,,,
2018-07-10 18:59:59.999000,12.237922668457031,Хорошее,,,,
2018-07-10 19:59:59.999000,12.21627426147461,Хорошее,,,,
2018-07-10 20:59:59.999000,12.20761489868164,Хорошее,,,,
2018-07-10 21:59:59.999000,12.20761489868164,Хорошее,,,,
2018-07-10 22:59:59.999000,12.198956489562988,Хорошее,,,,
2018-07-10 23:59:59.999000,12.190296173095703,Хорошее,,,,
2018-07-11 00:59:59.999000,12.18163776397705,Хорошее,,,,
2018-07-11 01:59:59.999000,12.164319038391113,Хорошее,,,,
